,Date,MarketPredicted,Team,Game Number,Regressor,Estimatororneigbor,Bookie Prediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,Model Score Prediction,Model Result Prediction,FormulaPrediction,Real Score,System Result
1059,"1526    2021/04/08
1545    2021/04/09
1574    2021/04/11
1625    2021/04/14
1644    2021/04/15
1681    2021/04/17
1715    2021/04/19
1762    2021/04/22
1791    2021/04/24
1798    2021/04/25
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,61,SVR,4,120,121.16,112.3,4.0,122.0,Over,Not conclusive,104,Incorrect
1060,"1545    2021/04/09
1574    2021/04/11
1625    2021/04/14
1644    2021/04/15
1681    2021/04/17
1715    2021/04/19
1762    2021/04/22
1791    2021/04/24
1798    2021/04/25
1832    2021/04/27
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,62,SVR,4,118,121.59,107.7,4.0,122.0,Over,Not conclusive,114,Incorrect
1061,"1574    2021/04/11
1625    2021/04/14
1644    2021/04/15
1681    2021/04/17
1715    2021/04/19
1762    2021/04/22
1791    2021/04/24
1798    2021/04/25
1832    2021/04/27
1865    2021/04/29
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,63,SVR,4,121,121.26,119.8,8.0,124.0,Over,Not conclusive,136,Correct
1062,"1625    2021/04/14
1644    2021/04/15
1681    2021/04/17
1715    2021/04/19
1762    2021/04/22
1791    2021/04/24
1798    2021/04/25
1832    2021/04/27
1865    2021/04/29
1875    2021/04/30
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,64,SVR,4,120,122.3,107.4,4.0,122.0,Over,Not conclusive,108,Incorrect
1063,"1644    2021/04/15
1681    2021/04/17
1715    2021/04/19
1762    2021/04/22
1791    2021/04/24
1798    2021/04/25
1832    2021/04/27
1865    2021/04/29
1875    2021/04/30
1918    2021/05/02
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,65,SVR,4,122,119.97,115.7,5.0,118.5,Under,Not conclusive,117,Correct
1064,"1681    2021/04/17
1715    2021/04/19
1762    2021/04/22
1791    2021/04/24
1798    2021/04/25
1832    2021/04/27
1865    2021/04/29
1875    2021/04/30
1918    2021/05/02
1949    2021/05/04
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,66,SVR,4,122,119.71,115.1,4.0,120.5,Under,Prediction is UNDER 122,124,Incorrect
1065,"1715    2021/04/19
1762    2021/04/22
1791    2021/04/24
1798    2021/04/25
1832    2021/04/27
1865    2021/04/29
1875    2021/04/30
1918    2021/05/02
1949    2021/05/04
1973    2021/05/05
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,67,SVR,4,125,120.81,118.7,5.0,124.0,Under,Not conclusive,135,Incorrect
1066,"1762    2021/04/22
1791    2021/04/24
1798    2021/04/25
1832    2021/04/27
1865    2021/04/29
1875    2021/04/30
1918    2021/05/02
1949    2021/05/04
1973    2021/05/05
2001    2021/05/07
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,68,SVR,4,122,121.75,122.4,7.0,124.0,Over,Not conclusive,141,Correct
1067,"1791    2021/04/24
1798    2021/04/25
1832    2021/04/27
1865    2021/04/29
1875    2021/04/30
1918    2021/05/02
1949    2021/05/04
1973    2021/05/05
2001    2021/05/07
2040    2021/05/10
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,69,SVR,4,119,123.46,121.2,7.0,124.5,Over,Prediction is OVER 119,125,Correct
1068,"1798    2021/04/25
1832    2021/04/27
1865    2021/04/29
1875    2021/04/30
1918    2021/05/02
1949    2021/05/04
1973    2021/05/05
2001    2021/05/07
2040    2021/05/10
2069    2021/05/11
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,70,SVR,4,121,122.58,116.0,6.0,120.5,Under,Not conclusive,114,Correct
1069,"1832    2021/04/27
1865    2021/04/29
1875    2021/04/30
1918    2021/05/02
1949    2021/05/04
1973    2021/05/05
2001    2021/05/07
2040    2021/05/10
2069    2021/05/11
2086    2021/05/13
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,71,SVR,4,122,123.96,121.3,6.0,124.5,Over,Not conclusive,142,Correct
1070,"1865    2021/04/29
1875    2021/04/30
1918    2021/05/02
1949    2021/05/04
1973    2021/05/05
2001    2021/05/07
2040    2021/05/10
2069    2021/05/11
2086    2021/05/13
2128    2021/05/15
Name: Date, dtype: object",Teamscore,Milwaukee Bucks,72,SVR,4,116,126.84,113.9,9.0,124.5,Over,Not conclusive,122,Correct
1071,"19     2020/12/23
42     2020/12/26
63     2020/12/27
93     2020/12/29
153    2021/01/01
176    2021/01/03
202    2021/01/05
234    2021/01/07
277    2021/01/09
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,10,SVR,4,112,108.91,115.0,5.0,111.0,Under,Not conclusive,122,Incorrect
1072,"19     2020/12/23
42     2020/12/26
63     2020/12/27
93     2020/12/29
153    2021/01/01
176    2021/01/03
202    2021/01/05
234    2021/01/07
277    2021/01/09
289    2021/01/10
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,11,SVR,4,113,110.08,113.1,5.0,110.07,Under,Not conclusive,96,Correct
1073,"42     2020/12/26
63     2020/12/27
93     2020/12/29
153    2021/01/01
176    2021/01/03
202    2021/01/05
234    2021/01/07
277    2021/01/09
289    2021/01/10
328    2021/01/13
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,12,SVR,4,108,108.54,105.6,2.0,109.0,Over,Not conclusive,107,Incorrect
1074,"63     2020/12/27
93     2020/12/29
153    2021/01/01
176    2021/01/03
202    2021/01/05
234    2021/01/07
277    2021/01/09
289    2021/01/10
328    2021/01/13
383    2021/01/18
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,13,SVR,4,111,107.45,110.7,5.0,107.93,Under,Not conclusive,97,Correct
1075,"93     2020/12/29
153    2021/01/01
176    2021/01/03
202    2021/01/05
234    2021/01/07
277    2021/01/09
289    2021/01/10
328    2021/01/13
383    2021/01/18
414    2021/01/20
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,14,SVR,4,111,108.1,111.9,6.0,107.93,Under,Not conclusive,96,Correct
1076,"153    2021/01/01
176    2021/01/03
202    2021/01/05
234    2021/01/07
277    2021/01/09
289    2021/01/10
328    2021/01/13
383    2021/01/18
414    2021/01/20
435    2021/01/22
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,15,SVR,4,111,107.57,105.4,4.0,107.93,Under,Prediction is UNDER 111,98,Correct
1077,"176    2021/01/03
202    2021/01/05
234    2021/01/07
277    2021/01/09
289    2021/01/10
328    2021/01/13
383    2021/01/18
414    2021/01/20
435    2021/01/22
458    2021/01/23
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,16,SVR,4,109,106.58,117.6,8.0,108.0,Under,Not conclusive,120,Incorrect
1078,"202    2021/01/05
234    2021/01/07
277    2021/01/09
289    2021/01/10
328    2021/01/13
383    2021/01/18
414    2021/01/20
435    2021/01/22
458    2021/01/23
479    2021/01/25
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,17,SVR,4,109,107.67,110.0,2.0,107.5,Under,Not conclusive,108,Correct
1079,"234    2021/01/07
277    2021/01/09
289    2021/01/10
328    2021/01/13
383    2021/01/18
414    2021/01/20
435    2021/01/22
458    2021/01/23
479    2021/01/25
506    2021/01/27
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,18,SVR,4,109,106.82,110.2,2.0,107.5,Under,Not conclusive,111,Incorrect
1080,"277    2021/01/09
289    2021/01/10
328    2021/01/13
383    2021/01/18
414    2021/01/20
435    2021/01/22
458    2021/01/23
479    2021/01/25
506    2021/01/27
548    2021/01/29
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,19,SVR,4,108,105.99,114.5,6.0,102.5,Under,Not conclusive,94,Correct
1081,"289    2021/01/10
328    2021/01/13
383    2021/01/18
414    2021/01/20
435    2021/01/22
458    2021/01/23
479    2021/01/25
506    2021/01/27
548    2021/01/29
573    2021/01/31
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,20,SVR,4,108,103.06,113.4,8.0,102.5,Under,Not conclusive,109,Incorrect
1082,"328    2021/01/13
383    2021/01/18
414    2021/01/20
435    2021/01/22
458    2021/01/23
479    2021/01/25
506    2021/01/27
548    2021/01/29
573    2021/01/31
582    2021/02/01
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,21,SVR,4,106,104.38,114.3,9.0,102.5,Under,Not conclusive,98,Correct
1083,"383    2021/01/18
414    2021/01/20
435    2021/01/22
458    2021/01/23
479    2021/01/25
506    2021/01/27
548    2021/01/29
573    2021/01/31
582    2021/02/01
613    2021/02/03
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,22,SVR,4,107,103.49,112.5,4.0,103.0,Under,Not conclusive,108,Incorrect
1084,"414    2021/01/20
435    2021/01/22
458    2021/01/23
479    2021/01/25
506    2021/01/27
548    2021/01/29
573    2021/01/31
582    2021/02/01
613    2021/02/03
642    2021/02/05
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,23,SVR,4,108,104.68,116.0,6.0,106.93,Under,Not conclusive,106,Correct
1085,"435    2021/01/22
458    2021/01/23
479    2021/01/25
506    2021/01/27
548    2021/01/29
573    2021/01/31
582    2021/02/01
613    2021/02/03
642    2021/02/05
663    2021/02/06
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,24,SVR,4,108,105.9,116.0,6.0,107.8,Under,Not conclusive,118,Incorrect
1086,"458    2021/01/23
479    2021/01/25
506    2021/01/27
548    2021/01/29
573    2021/01/31
582    2021/02/01
613    2021/02/03
642    2021/02/05
663    2021/02/06
692    2021/02/08
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,25,SVR,4,109,108.14,121.8,9.0,108.73,Under,Not conclusive,122,Incorrect
1087,"479    2021/01/25
506    2021/01/27
548    2021/01/29
573    2021/01/31
582    2021/02/01
613    2021/02/03
642    2021/02/05
663    2021/02/06
692    2021/02/08
731    2021/02/10
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,26,SVR,4,104,108.26,107.9,6.0,108.73,Over,Prediction is OVER 104,112,Correct
1088,"506    2021/01/27
548    2021/01/29
573    2021/01/31
582    2021/02/01
613    2021/02/03
642    2021/02/05
663    2021/02/06
692    2021/02/08
731    2021/02/10
751    2021/02/12
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,27,SVR,4,107,108.72,115.0,7.0,110.0,Over,Prediction is OVER 107,114,Correct
1089,"548    2021/01/29
573    2021/01/31
582    2021/02/01
613    2021/02/03
642    2021/02/05
663    2021/02/06
692    2021/02/08
731    2021/02/10
751    2021/02/12
783    2021/02/14
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,28,SVR,4,108,109.07,116.4,7.0,110.5,Over,Prediction is OVER 108,116,Correct
1090,"573    2021/01/31
582    2021/02/01
613    2021/02/03
642    2021/02/05
663    2021/02/06
692    2021/02/08
731    2021/02/10
751    2021/02/12
783    2021/02/14
820    2021/02/16
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,29,SVR,4,104,111.37,108.2,7.0,110.5,Over,Prediction is OVER 104,104,Incorrect
1091,"582    2021/02/01
613    2021/02/03
642    2021/02/05
663    2021/02/06
692    2021/02/08
731    2021/02/10
751    2021/02/12
783    2021/02/14
820    2021/02/16
838    2021/02/17
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,30,SVR,4,109,111.06,114.2,6.0,113.0,Over,Prediction is OVER 109,128,Correct
1092,"613    2021/02/03
642    2021/02/05
663    2021/02/06
692    2021/02/08
731    2021/02/10
751    2021/02/12
783    2021/02/14
820    2021/02/16
838    2021/02/17
866    2021/02/19
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,31,SVR,4,109,113.89,111.1,6.0,113.0,Over,Prediction is OVER 109,81,Incorrect
1093,"642    2021/02/05
663    2021/02/06
692    2021/02/08
731    2021/02/10
751    2021/02/12
783    2021/02/14
820    2021/02/16
838    2021/02/17
866    2021/02/19
882    2021/02/21
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,32,SVR,4,101,111.1,102.7,4.0,113.0,Over,Not conclusive,99,Incorrect
1094,"663    2021/02/06
692    2021/02/08
731    2021/02/10
751    2021/02/12
783    2021/02/14
820    2021/02/16
838    2021/02/17
866    2021/02/19
882    2021/02/21
910    2021/02/23
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,33,SVR,4,109,110.46,112.5,6.0,113.07,Over,Prediction is OVER 109,112,Correct
1095,"692    2021/02/08
731    2021/02/10
751    2021/02/12
783    2021/02/14
820    2021/02/16
838    2021/02/17
866    2021/02/19
882    2021/02/21
910    2021/02/23
930    2021/02/24
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,34,SVR,4,111,109.94,113.1,5.0,113.07,Over,Not conclusive,126,Correct
1096,"731    2021/02/10
751    2021/02/12
783    2021/02/14
820    2021/02/16
838    2021/02/17
866    2021/02/19
882    2021/02/21
910    2021/02/23
930    2021/02/24
976    2021/02/27
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,35,SVR,4,115,110.24,119.2,5.0,112.53,Under,Not conclusive,112,Correct
1097,"751     2021/02/12
783     2021/02/14
820     2021/02/16
838     2021/02/17
866     2021/02/19
882     2021/02/21
910     2021/02/23
930     2021/02/24
976     2021/02/27
1000    2021/02/28
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,36,SVR,4,105,110.11,105.1,4.0,112.0,Over,Not conclusive,99,Incorrect
1098,"783     2021/02/14
820     2021/02/16
838     2021/02/17
866     2021/02/19
882     2021/02/21
910     2021/02/23
930     2021/02/24
976     2021/02/27
1000    2021/02/28
1040    2021/03/03
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,37,SVR,4,111,108.49,117.2,7.0,108.0,Under,Not conclusive,102,Correct
1099,"820     2021/02/16
838     2021/02/17
866     2021/02/19
882     2021/02/21
910     2021/02/23
930     2021/02/24
976     2021/02/27
1000    2021/02/28
1040    2021/03/03
1076    2021/03/11
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,38,SVR,4,112,107.28,122.7,9.0,108.0,Under,Not conclusive,135,Incorrect
1100,"838     2021/02/17
866     2021/02/19
882     2021/02/21
910     2021/02/23
930     2021/02/24
976     2021/02/27
1000    2021/02/28
1040    2021/03/03
1076    2021/03/11
1119    2021/03/13
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,39,SVR,4,112,110.55,116.1,6.0,112.0,Over,Not conclusive,121,Correct
1101,"866     2021/02/19
882     2021/02/21
910     2021/02/23
930     2021/02/24
976     2021/02/27
1000    2021/02/28
1040    2021/03/03
1076    2021/03/11
1119    2021/03/13
1136    2021/03/14
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,40,SVR,4,113,109.71,116.7,6.0,112.0,Under,Not conclusive,114,Incorrect
1102,"882     2021/02/21
910     2021/02/23
930     2021/02/24
976     2021/02/27
1000    2021/02/28
1040    2021/03/03
1076    2021/03/11
1119    2021/03/13
1136    2021/03/14
1158    2021/03/16
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,41,SVR,4,104,113.41,107.6,5.0,113.07,Over,Not conclusive,121,Correct
1103,"910     2021/02/23
930     2021/02/24
976     2021/02/27
1000    2021/02/28
1040    2021/03/03
1076    2021/03/11
1119    2021/03/13
1136    2021/03/14
1158    2021/03/16
1191    2021/03/18
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,42,SVR,4,105,115.85,105.8,4.0,117.5,Over,Not conclusive,123,Correct
1104,"930     2021/02/24
976     2021/02/27
1000    2021/02/28
1040    2021/03/03
1076    2021/03/11
1119    2021/03/13
1136    2021/03/14
1158    2021/03/16
1191    2021/03/18
1208    2021/03/19
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,43,SVR,4,105,116.84,106.1,4.0,117.5,Over,Not conclusive,101,Incorrect
1105,"976     2021/02/27
1000    2021/02/28
1040    2021/03/03
1076    2021/03/11
1119    2021/03/13
1136    2021/03/14
1158    2021/03/16
1191    2021/03/18
1208    2021/03/19
1264    2021/03/22
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,44,SVR,4,110,114.11,111.8,6.0,113.0,Over,Prediction is OVER 110,103,Incorrect
1106,"1000    2021/02/28
1040    2021/03/03
1076    2021/03/11
1119    2021/03/13
1136    2021/03/14
1158    2021/03/16
1191    2021/03/18
1208    2021/03/19
1264    2021/03/22
1296    2021/03/24
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,45,SVR,4,110,113.17,106.7,2.0,111.0,Over,Not conclusive,108,Incorrect
1107,"1040    2021/03/03
1076    2021/03/11
1119    2021/03/13
1136    2021/03/14
1158    2021/03/16
1191    2021/03/18
1208    2021/03/19
1264    2021/03/22
1296    2021/03/24
1328    2021/03/26
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,46,SVR,4,112,114.15,113.7,5.0,111.0,Under,Not conclusive,107,Correct
1108,"1076    2021/03/11
1119    2021/03/13
1136    2021/03/14
1158    2021/03/16
1191    2021/03/18
1208    2021/03/19
1264    2021/03/22
1296    2021/03/24
1328    2021/03/26
1348    2021/03/27
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,47,SVR,4,112,114.7,114.3,6.0,111.0,Under,Not conclusive,107,Correct
1109,"1119    2021/03/13
1136    2021/03/14
1158    2021/03/16
1191    2021/03/18
1208    2021/03/19
1264    2021/03/22
1296    2021/03/24
1328    2021/03/26
1348    2021/03/27
1367    2021/03/29
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,48,SVR,4,113,111.62,110.6,2.0,107.87,Under,Prediction is UNDER 113,107,Correct
1110,"1136    2021/03/14
1158    2021/03/16
1191    2021/03/18
1208    2021/03/19
1264    2021/03/22
1296    2021/03/24
1328    2021/03/26
1348    2021/03/27
1367    2021/03/29
1405    2021/03/31
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,49,SVR,4,103,110.03,101.8,2.0,107.35,Over,Not conclusive,102,Incorrect
1111,"1158    2021/03/16
1191    2021/03/18
1208    2021/03/19
1264    2021/03/22
1296    2021/03/24
1328    2021/03/26
1348    2021/03/27
1367    2021/03/29
1405    2021/03/31
1432    2021/04/02
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,50,SVR,4,108,108.77,113.0,7.0,107.24,Under,Not conclusive,108,Incorrect
1112,"1191    2021/03/18
1208    2021/03/19
1264    2021/03/22
1296    2021/03/24
1328    2021/03/26
1348    2021/03/27
1367    2021/03/29
1405    2021/03/31
1432    2021/04/02
1448    2021/04/03
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,51,SVR,4,107,107.39,106.2,3.0,107.24,Over,Not conclusive,113,Correct
1113,"1208    2021/03/19
1264    2021/03/22
1296    2021/03/24
1328    2021/03/26
1348    2021/03/27
1367    2021/03/29
1405    2021/03/31
1432    2021/04/02
1448    2021/04/03
1485    2021/04/05
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,52,SVR,4,116,106.32,115.4,6.0,107.24,Under,Not conclusive,116,Incorrect
1114,"1264    2021/03/22
1296    2021/03/24
1328    2021/03/26
1348    2021/03/27
1367    2021/03/29
1405    2021/03/31
1432    2021/04/02
1448    2021/04/03
1485    2021/04/05
1507    2021/04/07
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,53,SVR,4,111,108.18,115.7,7.0,107.64,Under,Not conclusive,137,Incorrect
1115,"1296    2021/03/24
1328    2021/03/26
1348    2021/03/27
1367    2021/03/29
1405    2021/03/31
1432    2021/04/02
1448    2021/04/03
1485    2021/04/05
1507    2021/04/07
1541    2021/04/09
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,54,SVR,4,107,111.91,108.6,4.0,108.2,Over,Not conclusive,136,Correct
1116,"1328    2021/03/26
1348    2021/03/27
1367    2021/03/29
1405    2021/03/31
1432    2021/04/02
1448    2021/04/03
1485    2021/04/05
1507    2021/04/07
1541    2021/04/09
1580    2021/04/11
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,55,SVR,4,110,114.84,112.4,5.0,110.5,Over,Not conclusive,121,Correct
1117,"1348    2021/03/27
1367    2021/03/29
1405    2021/03/31
1432    2021/04/02
1448    2021/04/03
1485    2021/04/05
1507    2021/04/07
1541    2021/04/09
1580    2021/04/11
1613    2021/04/13
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,56,SVR,4,0,116.14,109.9,4.0,110.5,Over,Not conclusive,97,Correct
1118,"1367    2021/03/29
1405    2021/03/31
1432    2021/04/02
1448    2021/04/03
1485    2021/04/05
1507    2021/04/07
1541    2021/04/09
1580    2021/04/11
1613    2021/04/13
1637    2021/04/14
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,57,SVR,4,112,115.12,112.8,5.0,110.5,Under,Not conclusive,105,Correct
1119,"1405    2021/03/31
1432    2021/04/02
1448    2021/04/03
1485    2021/04/05
1507    2021/04/07
1541    2021/04/09
1580    2021/04/11
1613    2021/04/13
1637    2021/04/14
1666    2021/04/16
Name: Date, dtype: object",Teamscore,Minnesota Timberwolves,58,SVR,4,105,115.04,107.8,6.0,114.5,Over,Prediction is OVER 105,119,Correct
